Status,Cidade,UF,Layout de integração,Padrão,Documentação do padrão,Código IBGE,Dados obrigatórios das notas tomadas,Notas tomadas,Login,Senha,Múltiplos serviços,Certificado
Operante,Dom Feliciano,RS,WebService,SYSTEM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360012100393,4306502,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Domingos Martins,ES,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3201902,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Dom Pedrito,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4306601,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Dona Emma,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4205100,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Dores do Indaiá,MG,WebService,GOVDIGITAL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818214-Documentacao-Tecnica-Padrao-GOVDIGITAL,3123205,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Dormentes,PE,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,2605152,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Douradina,MS,WebService,AGILI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010293394,5003504,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Dourado,SP,WebService,INTERSOL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818054,3514304,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Dourados,MS,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,5003702,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Doutor Camargo,PR,WebService,MAISISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044043094,4107306,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Doutor Pedrinho,SC,WebService,IPM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008410074,4205159,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Dracena,SP,WebService,ISSNETONLINE20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/10904276275991,3514403,"Prestador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Duartina,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3514502,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Dumont,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3514601,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Duque de Caxias,RJ,WebService,ISSNETONLINE20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/10904276275991,3301702,"Prestador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Ecoporanga,ES,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3202108,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Edealina,GO,WebService,ARRECADANET,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360038729374,5207352,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Edéia,GO,WebService,CENTI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018791234,5207402,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Eldorado,MS,WebService,ARRECADANET,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360038729374,5003751,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Eldorado do Sul,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4306767,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Elias Fausto,SP,WebService,CECAM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360036768714,3514908,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Elói Mendes,MG,WebService,BAUHAUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4422754163991,3123601,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Embu das Artes,SP,WebService,COTIA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360033369354,3515004,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Embu-Guaçu,SP,WebService,GINFES,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007952854,3515103,"Prestador - CNPJ, InscricaoMunicipal, Certificado",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Encantado,RS,WebService,TECNOSISTEMAS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019534894,4306809,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Encruzilhada do Sul,RS,WebService,GOVBR,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008656213,4306908,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Enéas Marques,PR,WebService,IPM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008410074,4107405,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Engenheiro Beltrão,PR,WebService,MAISISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044043094,4107504,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Engenheiro Coelho,SP,WebService,SIGISSWEB,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360041697574,3515152,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Engenheiro Paulo de Frontin,RJ,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,3301801,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Entre-Ijuís,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4306932,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Entre Rios,BA,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,2910503,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Epitaciolândia,AC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,1200252,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Erechim,RS,WebService,SYSTEM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360012100393,4307005,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Ermo,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4205191,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Erval Velho,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4205209,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Escada,PE,WebService,TRIBUTUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/8045670286487,2605202,Consulta não disponível,Disponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,Esmeraldas,MG,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3124104,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Espera Feliz,MG,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3124203,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Esperança,PB,Upload,ELMAR,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360055375793,2506004,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Espigão D´Oeste,RO,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,1100098,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Espinosa,MG,WebService,SINTESE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500008630642,3124302,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Espírito Santo do Pinhal,SP,WebService,SIMPLISS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008711573,3515186,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Não necessário
Operante,Esplanada,BA,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,2910602,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Espumoso,RS,WebService,SIM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4409552081687,4307500,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Estação,RS,WebService,SYSTEM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360012100393,4307559,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Estância,SE,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,2802106,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Estância Velha,RS,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4307609,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Esteio,RS,WebService,THEMA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008810314,4307708,"Prestador - CpfCnpj | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Estiva,MG,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3124500,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Estiva Gerbi,SP,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,3557303,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Estreito,MA,WebService,ACTCON,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010293134,2104057,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Estrela,RS,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4307807,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Estrela d´Oeste,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3515202,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Estrela do Sul,MG,WebService,GOVERNA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012682442,3124807,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Euclides da Cunha,BA,WebService,FISCO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009313253,2910701,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Eugênio de Castro,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4307831,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Eunápolis,BA,WebService,FREIRE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012385842,2910727,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Eusébio,CE,WebService,INTERSOL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818054,2304285,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Extrema,MG,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,3125101,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Farroupilha,RS,WebService,INFISC,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009749313,4307906,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Fartura,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3515400,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Fátima do Sul,MS,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,5003801,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Faxinal dos Guedes,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4205308,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Faxinal do Soturno,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4308003,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Fazenda Rio Grande,PR,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4107652,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Feira de Santana,BA,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,2910800,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Feliz,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4308102,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Fernandes Pinheiro,PR,WebService,EQUIPLANO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018060294,4107736,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Fernandópolis,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3515509,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Fernando Prestes,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3515608,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Ferraz de Vasconcelos,SP,WebService,CONAM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008968813,3515707,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Figueira,PR,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4107751,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
